image,class_id,type,area,perimeter,compactness,mean_r,mean_g,mean_b,std_r,std_g,std_b,contrast,homogeneity,energy,correlation,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,vein_density
,Quercus petraea,Scan,44575.5,1158.7808607816696,30.123567504207102,88.84551708832667,98.7286063027075,50.21762094984465,18.179905333438267,15.562311306831445,17.39349175578736,0.6128194658206907,0.876986081933156,0.5492978770080451,0.9575338741980233,0.04187084262941937,0.05282857559842329,0.02751423149876437,0.038836874699847396,0.04994057176168296,0.04099505807242952,0.03438496986848234,0.05148362074304603,0.5811351835959179,0.08101007152156088,0.01313676835484771
,Quercus ilex,photograph,45.5,36.38477599620819,29.09564604832092,16.85483870967742,16.629032258064516,11.225806451612904,1.6149180963307086,1.6870844383685206,2.246282626910153,0.15873015873015872,0.9206349206349206,0.6672333192693239,0.6232057416267941,0.021428571275510205,0.08571428510204082,0.021428571275510205,0.06428571382653062,0.02857142836734694,0.09285714219387756,0.021428571275510205,0.02857142836734694,0.5857142815306123,0.049999999642857146,0.11428571346938776
,Ailanthus altissima,pseudoscan,5472.5,685.9726505279541,85.98601684538339,70.87316144661706,100.92645786468248,36.95500951721751,19.68899049364024,15.271765178315793,15.098994456012937,0.49035643699311654,0.9521379559242892,0.6269678937426656,0.9590842170487531,0.021361725212168607,0.04197748541692815,0.019666350195329828,0.044215380439155336,0.06137257560956377,0.052556625522002125,0.03241557032195744,0.03356842533340781,0.6394954563515871,0.05337040553008474,0.033093720328692955
,Laurus nobilis,photograph,60.0,38.97056245803833,25.311745216402024,7.8076923076923075,9.833333333333334,4.0,2.075854425925174,1.6205148490737062,1.6641005886756874,0.0,1.0,1.0,1.0,0.03246753225670434,0.04545454515938607,0.012987012902681734,0.07142857096474954,0.012987012902681734,0.10389610322145387,0.03246753225670434,0.0389610387080452,0.5324675290099511,0.11688311612413561,0.19480519354022602
,Syringa vulgaris,Scan,40008.5,1068.874233841896,28.556234993627456,43.520953792933035,78.82179392142328,7.7219174697306645,10.226536761944478,9.576811290751762,6.4026504488423095,0.1833443813586189,0.9512373692214804,0.5437599337375211,0.967680467484756,0.016769954667803268,0.043696562804216216,0.026395822573787864,0.07012107648949732,0.08987490675259835,0.10003156022120803,0.061384633039803405,0.04871750731553456,0.47881161415506385,0.06419636196614167,0.01273885350300197
,Albizia julibrissin,photograph,79.0,48.62741661071777,29.931969826586595,26.81188118811881,35.20792079207921,12.603960396039604,7.055245743468845,4.850878927572172,3.762975460358892,0.5714285714285714,0.8222222222222222,0.4612743202133457,0.5530153724871895,0.0380952379138322,0.0761904758276644,0.023809523696145127,0.06190476160997733,0.10952380900226757,0.06190476160997733,0.042857142653061224,0.00952380947845805,0.5285714260544218,0.047619047392290254,0.19047618956916101
,Morus alba,pseudoscan,90400.0,1228.9991142749786,16.70839405831829,55.90083689830751,73.87890818312786,49.551066193047475,21.67763756954389,20.580030798327883,22.223263944828826,0.6315871377790881,0.803985336778999,0.3281369578892669,0.9181457575822862,0.0734572587815348,0.0703060583047986,0.050149804478213864,0.06022384952560372,0.07476345587033738,0.05989730025340308,0.05296629195094441,0.0735062411723649,0.3470565664948442,0.1376731731597914,0.05588074420533516
,Crataegus monogyna,photograph,42585.5,1129.1442211866379,29.938985622083575,4.511782715591223,4.099132532356079,1.8589785220578003,4.162911864305738,3.46000920115084,2.1446431214181225,0.000719355457510071,0.9996403222712451,0.9981903479454485,0.7517059154311284,0.000251148105622714,0.003133371603483384,9.567546880865296e-05,0.02113231917311122,0.0017939150401622428,0.07657625334772561,0.005034921546055362,0.017101990049546715,0.8692594718610164,0.005620933792508361,0.019768943742587915
,Quercus ilex,Scan,42205.5,966.0214208364487,22.110800381295334,48.02146476494323,60.033428732288634,29.259219292483813,15.49964006258005,14.077263843700228,14.947080360015779,0.38145475581536964,0.864813071705279,0.4204934428395781,0.9212009813131954,0.0346768336959169,0.055888404743768334,0.05392156862663518,0.09145787944669183,0.09372730573569162,0.07717562333458643,0.05771907528356151,0.058536068747601436,0.4010832728092308,0.07581396756118655,0.028988138464824075
,Ginkgo biloba,Scan,53243.0,1322.7392325401306,32.86139168093444,130.46148700128222,150.28944678795088,76.57928381617825,7.695940457318998,7.898508815420336,8.073198684556536,0.5444811396204403,0.9313841399103888,0.5837559307319257,0.9832015476161168,0.032331349392310214,0.05296558457358137,0.027149321266713457,0.04934191997850827,0.07428512419899848,0.05330354292959855,0.037212970090336146,0.052223953736765895,0.5449390736134795,0.07624716021032044,0.010486096768644168
,Morus alba,Scan,70071.5,1261.95243370533,22.727127932355923,36.83076988443236,58.63086335825969,20.39336902334013,14.079593147472375,14.707330069166236,12.374291515848025,0.29325108112986903,0.8922983522462474,0.493036339736886,0.9277960403322334,0.05505233021968483,0.05589712301077974,0.03407330924082795,0.04173119944899383,0.05033557046940493,0.04407002393545103,0.03893086778962367,0.05501321944231932,0.518976549173832,0.10591980726126063,0.02546893822041685
,Ginkgo biloba,pseudoscan,25425.0,735.86203789711,21.297657376471584,102.978387623416,66.09111404804477,24.91343388012128,15.962873799809108,13.589697333532412,10.699052658758024,0.3206572769953051,0.9084912450529683,0.5335118322926216,0.9644984507387213,0.024171539960542464,0.04077972709472164,0.03559454190963753,0.06438596491102562,0.08532163742523739,0.07943469785420205,0.050877192981464384,0.034444444443773016,0.5296101364419179,0.055380116957984796,0.014795321637138493
,Euphorbia characias,pseudoscan,18266.0,1227.6467493772507,82.50939128293118,57.257758209113575,64.71725637897194,46.4892048167206,11.426062622500751,10.050725350705848,7.584666319880378,0.4160382101558573,0.9269532514435364,0.5851730918289031,0.9285821518958166,0.046005202525801925,0.04377554812228972,0.03329617242578233,0.03805276848660838,0.03993558776068536,0.0414467979675103,0.03639291465288262,0.044221479002992156,0.5894710764129947,0.08740245261767862,0.028143193359887447
,Fraxinus angustifolia,Scan,7763.0,691.6955202817917,61.63115969551299,32.64635054617676,62.996400198609734,6.825719960278054,8.437761012962676,7.934633143934186,6.110669511589487,0.18978235133412258,0.9468741771575006,0.6560902844340234,0.9395515365298112,0.019781316636278693,0.03393675422921207,0.022458146181096223,0.04364593257821125,0.05771063018657454,0.04341908261678603,0.030579374800118898,0.03139603466124967,0.6671203665592704,0.0499523615058322,0.030534004807833855
,Viburnum lantana,Scan,75918.5,1273.0996216535568,21.34898142920475,82.01502491075281,80.44080917447988,53.6187020255515,13.928149686348922,13.43343339879749,13.681696580256135,0.9336004674847649,0.7799888044671709,0.4205624758576559,0.9061776634042215,0.06666666666611243,0.08132352329815586,0.033977636446489774,0.039714012553188564,0.05323190755245266,0.04217483476707674,0.04117720413982477,0.0794197115178167,0.4386914411569299,0.12362306189363909,0.015563037785130624
,Crataegus monogyna,photograph,112494.0,3230.8712544441223,92.79187390172406,2.867432251046172,3.6411169694789756,0.8106099818400344,1.3994962452460333,2.3180464143142236,1.0314241480949886,9.46947278710258e-06,0.9999952652636066,0.9999834284702611,0.5999952652075614,0.00013713529105750902,0.001506123800062642,0.0001087624722180244,0.013701707097901117,0.002319477940127868,0.048344918900911846,0.0035205939376660505,0.011266373480845353,0.9163758452713946,0.00271906180545061,0.009497801106517477
,Buxus sempervirens,Scan,28960.5,814.600066781044,22.9130460032378,52.69333060556465,59.310420076377525,11.464845881069285,20.839292504619948,23.621557338008156,14.923721487693841,0.3699182839632278,0.8721593708804548,0.3636759377567614,0.9338110992447899,0.04145156392242506,0.051776495595410046,0.0534720113358267,0.08905253567949559,0.12068529203055255,0.09856766878989352,0.06913655228087011,0.05931774470950203,0.3232108512925597,0.09332928433815849,0.048840975806031965
,Castanea sativa,Scan,48192.0,1153.1168707609177,27.5912707006528,35.22655303419242,57.001499127220455,15.365479001950918,10.626965168060913,9.628850027960166,9.024684145072209,0.2559449003228112,0.9168887150473,0.5123709378784124,0.9208285934962747,0.032046336773911735,0.054271824448596406,0.031299364460878255,0.06448452787597218,0.07872598361462688,0.07937499234562317,0.05721073190971174,0.0549698149706113,0.464555551468051,0.08306087211977199,0.015747645812476306
,Rhus coriaria,pseudoscan,2739.0,288.9949474334717,30.492179485791485,48.242160278745644,43.6219512195122,2.0689895470383277,5.927573864454282,4.320714915081912,2.1009654384139487,0.11649505350292752,0.9686452654956592,0.6596292563425985,0.9453488610351741,0.03605769230046921,0.058894230757433046,0.03766025640271228,0.0645032051152838,0.05869391024465266,0.06089743588523689,0.0438701922989042,0.04987980768231574,0.4885817306713578,0.10096153844131378,0.053084935886801896
,Daphne cneorum,Scan,16798.0,995.1025933027267,58.949230333305316,63.70584487053235,101.95128309100389,4.822800208538493,17.3151699992829,16.14880771334051,5.169036014211648,0.7353868797308664,0.8763289524258948,0.5569289327059103,0.9323722381522174,0.027186331532322746,0.03528770253335875,0.026329455753367016,0.049594931448649904,0.09461985874286924,0.06584960531611317,0.030250311590406878,0.033002700456143466,0.5827793934206797,0.05509970918012309,0.02568030743597631
,Quercus ilex,photograph,15247.5,768.8843348026276,38.77246238833295,21.221131639722863,26.059982037464717,6.597831665383628,10.338474841588548,9.404889413510299,5.3079639034184405,0.027754346820494685,0.9886658546306063,0.7086354017925373,0.9651743239783029,0.0009727626458881117,0.007863164720928902,0.001378080415008158,0.05215088629344599,0.02734543882329914,0.11546152182999725,0.024670341547106834,0.0400724167736686,0.7187364893882745,0.011348897535361302,0.019347168179330222
,Prunus laurocerasus,Scan,77659.0,1163.2833931446075,17.42525982498624,36.79705193658593,62.26014356454647,20.74052179698796,17.101189449798234,16.438630647022816,16.303048819472462,0.3131529088665241,0.8758520037711717,0.3987973234510842,0.932555580877406,0.06680517681628528,0.06195732155943421,0.04073929792632352,0.053092671946906526,0.06148119291813634,0.05813097866027676,0.05027052763666822,0.06902133921941721,0.412379344670282,0.12612214863761312,0.0295026619916937
,Melia azedarach,pseudoscan,14.0,24.14213526248932,41.631618100050865,30.28,49.88,28.8,8.092070192478559,6.414483611328351,7.461903242471052,1.1333333333333333,0.7733333333333333,0.5639641438562877,0.49704142011834335,0.09999999857142859,0.07142857040816328,0.04285714224489797,0.014285714081632657,0.014285714081632657,0.0,0.0,0.014285714081632657,0.6428571336734695,0.09999999857142859,0.21428571122448986
,Pistacia terebinthus,photograph,102778.5,2010.6488357782364,39.334187021381354,11.477535672965677,17.159303895102198,7.120940994986502,12.293887147077704,13.908133671996957,9.538360509672225,0.07338278695062614,0.9646273249668377,0.7843674850124767,0.9101023988503996,0.008668350283207811,0.023087161285787732,0.01994175596648726,0.08684845175479007,0.11846176597662013,0.11606147475646678,0.046720360384690914,0.03665278820537476,0.5078379177729174,0.03571997360796919,0.06403430937556005
,Ulmus minor,Scan,91180.5,1298.094568490982,18.48037144704524,39.076253910806365,58.26250095385521,8.641764686644937,18.868728247307963,18.417004090516535,16.817095078377132,0.36889869444570805,0.8590162687977069,0.42278904956230423,0.9158140013231137,0.06777599854924937,0.06610671339608053,0.04878693576614306,0.05882530666461096,0.06165780409645856,0.0508716538759829,0.048469696053776136,0.07139404193552938,0.3953637682005305,0.13074808145408523,0.024049791528007358
,Acer monspessulanum,photograph,478601.0,2796.0,16.334307700952706,112.46094166666667,128.44591875,91.51025833333334,49.06566568841272,48.3369960560057,50.21151705302713,1.11686065915728,0.7740909661203139,0.21428994031000345,0.9365226513587338,0.050406249999894986,0.07966874999983402,0.05431874999988683,0.11958749999975085,0.20933541666623054,0.13004791666639573,0.07566874999984236,0.0797895833331671,0.08073333333316514,0.12044374999974908,0.10137083333312215
,Cotinus coggygria,pseudoscan,81978.5,1156.8153573274612,16.324057782617853,175.69912341323246,117.25905988190934,27.44722899162211,11.390238210018339,24.778111239249565,6.544776849097685,0.511538324038324,0.9481247155958761,0.440633159923637,0.9768365528733453,0.017637108261951237,0.045922364671955825,0.029353632478371142,0.09647435897350005,0.12972756410140912,0.14111467236341602,0.08234508546935235,0.05558226495677011,0.3292824074044758,0.0725605413098953,0.00996260683751814
,Viburnum tinus,photograph,17307.0,627.3036015033722,22.737031746482035,76.26354385765448,64.03552953214712,24.989710647490195,9.799067691693612,14.228066722843396,16.799261134657165,0.16910050733580145,0.9614866306974372,0.5024628324746196,0.9745573351613871,0.029173474944540662,0.04309640522729111,0.025871459694108406,0.055623638342333075,0.06355528322223736,0.0790781590387024,0.05575980391967048,0.0628063725468816,0.48658769061524415,0.09844771241494936,0.014059095860087857
,Celtis australis,pseudoscan,39743.0,865.7199008464813,18.857935905764123,59.949988781132355,82.08683403555135,33.56595447632819,17.970428312154773,16.460988379868702,18.26109414052303,0.5295774175704444,0.8368549132948558,0.39241979179854036,0.9364186660661087,0.04969171804616411,0.06638893517636413,0.04644225962262219,0.07137143809246173,0.08508581902874378,0.0620229961662719,0.049391768037837167,0.0664722546231216,0.3975670721480159,0.10556573904173361,0.015664055990407197
,Castanea sativa,Scan,53207.0,1407.6164329051971,37.239160677119784,44.94415837903151,59.70625522818106,31.448424574774606,16.073148301574147,14.656409522440429,13.050390768465235,0.2085180690798236,0.9419693647191938,0.6951373371349518,0.9475758019378664,0.023398230088357532,0.035368731563213164,0.018182890855349954,0.02743362831842222,0.04086135693191232,0.027705014749099085,0.024595870206344565,0.03381120943932855,0.7165958702022619,0.05204719763981093,0.008820058996998111
,Cercis siliquastrum,pseudoscan,57431.5,1176.129065990448,24.085729605590625,75.94299275112185,55.295512599240595,40.21917500862962,22.342551826281657,16.55409237440238,11.851922425523428,0.39905589215757836,0.8698340044578284,0.4010702518388929,0.9362363845835133,0.06809362114882254,0.06730536017381392,0.04799902983206405,0.056051418869075297,0.06063545961604857,0.061569245694135716,0.05748241571601404,0.07002182876461288,0.37933543535799985,0.13150618481528614,0.05585738539830394
,Laurus nobilis,Scan,45648.5,1112.0214196443558,27.089425451455337,42.40594660194175,71.20095787101248,21.347694174757283,16.009632567830007,14.890509663383641,12.192299496537267,0.29135642135642137,0.9156824640471701,0.44488008378675165,0.9467669728430499,0.029214127086048945,0.05385772619738008,0.03867039186132717,0.08092270219813852,0.10420517228878566,0.09599541514297594,0.06381545955922609,0.0550755784790447,0.39538648899784534,0.08285693817489997,0.020259330897338505
,Magnolia grandiflora,photograph,12667.5,598.6000657081604,28.286721029210756,48.80281581186664,91.8594414790748,47.8332946545989,14.04539705474189,17.573564516415143,18.193521795406294,0.2498325768286331,0.963904077035525,0.5637363511329349,0.9740859717255461,0.006955492248808484,0.022235376816669674,0.013873987198421178,0.06012061119315844,0.09933774834069563,0.10954900291873362,0.04606163749875831,0.033704539567364515,0.5718302563701273,0.03633134781026559,0.021680417328732826
,Buxus sempervirens,pseudoscan,13288.5,584.7766923904419,25.73381344300498,70.36647978754795,94.18508409560343,38.300604898200056,14.332742592073528,14.72601305880719,21.025080280807195,0.7115292361814405,0.8724047801540222,0.3932126679835901,0.9286787254561379,0.05079398464345389,0.058523504045718606,0.047376169941772205,0.07277316226349916,0.08791671048018106,0.0839730781320868,0.05657797875399211,0.06315069933414919,0.3652855189628097,0.11362919338975554,0.026343464085269563
,Pistacia terebinthus,Scan,4452.5,350.8944424390793,27.65343283705309,36.60351181443746,62.01929330153913,23.388900932148278,13.263507102605757,12.691313190522385,11.468694718068438,0.31957989497374345,0.8927586011704101,0.44625550505444433,0.9198251638559398,0.043530113291065875,0.07394156230263244,0.042337507447475026,0.06648777578018965,0.1067382230013807,0.08497316635584777,0.05963029217954229,0.06037567083178657,0.36791890274777594,0.09406678591322797,0.048896839587224676
,Buxus sempervirens,pseudoscan,16466.0,681.7888847589493,28.23005486169208,51.73807820696233,73.6280996661898,15.158381020505484,5.864321511338944,5.389384434366037,5.194156996741837,0.2913327046990413,0.943565014226051,0.5791994528819218,0.9414284508293611,0.0390215492122298,0.05012618908755091,0.03401281304468985,0.06200737720590148,0.07062706270352836,0.07625703746549187,0.05727043292342184,0.06293923509753682,0.4363812851703987,0.11135701805042295,0.02376237623670113
,Paliurus spina-christi,Scan,66458.0,1093.2001332044601,17.982583454516643,20.44259159643775,47.617536309844,7.7661825354133045,10.161016484856761,9.598163645909306,7.733886486366386,0.17182851239669422,0.9303013490520174,0.4871404494192463,0.9082322515501168,0.02723159193719425,0.05621143562262226,0.039890991361169366,0.08614767585267229,0.10367132867026255,0.09912587412485474,0.07111271081786187,0.05771287535934068,0.3755347593544269,0.0833607568893114,0.014232825997385512
,Sorbus domestica,Scan,3970.0,315.7644979953766,25.115168304573555,26.754198101727916,52.644195668045754,10.490873691895839,9.887339831668024,8.635726023274419,8.219324228149674,0.18118131868131868,0.9329225921137685,0.5576186649531795,0.9277066103156391,0.03107960741124869,0.06079607414656542,0.03775899672331529,0.0718375136216143,0.07251908395958027,0.06243184295768377,0.04539258450853427,0.05207197382060087,0.48950381672716686,0.07660850598737616,0.03871319519646767
,Vitex agnus-castus,Scan,16916.5,783.1686079502106,36.257681461437826,38.89026651216686,52.94855156431054,29.56199304750869,18.043863390924248,17.778879227034267,17.503366117977873,0.37568681318681324,0.8988202447569835,0.5750360842924337,0.9074401075039793,0.028878881498955886,0.04039901555112324,0.028931245744647557,0.05252133842874479,0.07770854060643796,0.05608210713577834,0.03573859768456463,0.035398230087568774,0.5849086243759515,0.0594334188600452,0.04448342671507348
,Viburnum opulus,pseudoscan,47916.5,1205.3595117330551,30.3213204740544,37.15027350603778,57.7759108267107,13.300815357622046,9.223570313698671,10.850887259481704,7.4153052772010195,0.15333910881765792,0.9469757363188598,0.5904385769367365,0.9544875239253124,0.027144438814510084,0.035316857137164176,0.028307905946552688,0.04797425359785346,0.07038037868912553,0.05677531948378863,0.03719341702755547,0.04013023325601785,0.5912289590666815,0.06554823697136794,0.010959109759885163
,Sorbus torminalis,pseudoscan,45238.5,1055.5016440153122,24.626893475566163,74.23552199606041,91.30363318012694,53.40671919457212,9.849836152012998,9.725911870767337,9.99609568912797,0.3793928638649136,0.9054812971510088,0.4938058289715889,0.964791784870101,0.035928464338778,0.056502998499993275,0.039194688369576,0.06734579138911778,0.08458717069923181,0.07679642321593494,0.056556543156235865,0.05426750910186513,0.4424261083684619,0.08639430284741924,0.012462518740462862
,Pittosporum tenuifolium,Scan,45680.0,953.0336127281189,19.8833858793723,48.72104577999566,74.65196354957692,16.18505098719896,15.456757677455823,15.07685535934311,14.340393300749891,0.4870268947159074,0.8374094126736713,0.3814668957754754,0.9170848012758855,0.068053274948792,0.0670954205426763,0.04848567779528545,0.05607249285324953,0.061393906220559,0.05810983397101944,0.052879644832863844,0.07092683816713911,0.3868059356506294,0.13017697500258202,0.014246183786197074
,Corylus avellana,Scan,96362.0,1228.9402438402176,15.673129687162787,57.018134340682025,75.13988316406572,25.57146395838494,6.679621478557491,6.806696406007854,8.275595445178284,0.21607769085513895,0.9282786998304542,0.5024128266323742,0.9583418789731709,0.030600169061472376,0.06306770152875535,0.039445170214097866,0.08506109275274679,0.13408130331104218,0.10069930069852687,0.06757089064729448,0.066179973871773,0.3205717359538879,0.09272266195271865,0.009198493813807742
,Alnus glutinosa,pseudoscan,28436.0,673.2102345228195,15.937966656714435,63.126736534243236,74.36596915149194,38.38149785870966,17.61011571757389,18.38160793463146,18.689554033277968,0.7610441767068274,0.7879378637816498,0.3439177597211766,0.8961051254296841,0.06174991788418732,0.06594406124293327,0.05318476969976036,0.07329644508266261,0.09762752974815868,0.06788953737921904,0.04997599737108123,0.07013820460167922,0.34394502134101557,0.11624851562403678,0.02796937769958894
,Celtis australis,Scan,45883.5,1024.1046761274338,22.857680596362925,37.64693058193749,52.23389742704196,25.613948368157487,8.821925250498538,8.682733506947208,8.4658654997641,0.23822161422708613,0.9112711032429385,0.4881932090086488,0.921807359376862,0.035525331519408024,0.062427745663890824,0.03835430125755384,0.0668208092476461,0.07747024821383924,0.07364841890413264,0.05764025841472098,0.06226453587130549,0.43294117646469993,0.09290717442920222,0.01871472288311847
,Acer negundo,pseudoscan,10752.0,454.2741656303406,19.193174994414893,63.10532565999817,70.1399470174477,13.9345939526811,12.400334597077865,8.941787731894777,6.123550339128011,0.2647777777777778,0.944007792860734,0.5112021341050722,0.956001447986664,0.01208275862002302,0.031006896550013412,0.02609655172269812,0.09423448275342154,0.15564137930175773,0.11205517240761075,0.05423448275562844,0.035806896549748585,0.4336551723898673,0.04518620689405869,0.023337931033195147
,Ulmus minor,pseudoscan,76970.5,1340.5209770202637,23.34656121251669,93.93172379994326,121.00562304934354,79.51676597281333,12.808313094937663,15.71706389581351,11.635221458921253,0.4626336348684211,0.9198841794020511,0.5006519700888522,0.9772522098752011,0.036738875877951264,0.045235655737373856,0.04093237704888076,0.06555181498781065,0.0743266978917277,0.06244877049134624,0.050790398126091985,0.05083430913311743,0.4884879976545046,0.08465310304387695,0.010648419203669142
,Celtis australis,Scan,54096.0,1009.7442866563797,18.84766941024019,27.801518597314942,52.35905289413836,14.435257868094784,9.833799742941569,9.74416885112,8.300349236750499,0.22749452537370277,0.9074794456485823,0.4837588339414138,0.9095389492963336,0.03434305142532142,0.05858102424912536,0.04102448674918527,0.07732221340223282,0.09390733654657568,0.08088801487826652,0.06059493205950986,0.05730160046370463,0.4102211744587893,0.0858161657554427,0.019309821946627774
,Rhus coriaria,Scan,5313.5,347.6051193475723,22.740061912844627,31.386122299523983,64.15488831929696,4.772061515928232,7.191611280284813,7.18924708258134,3.765440969558144,0.30174825174825176,0.8934450843274372,0.4881388124499625,0.908975443415218,0.0591435185116732,0.05983796295603727,0.0446759259207551,0.06643518517749593,0.0568287036971263,0.053703703697487996,0.04270833332839024,0.0591435185116732,0.4416666666155478,0.11585648146807216,0.03749999999565972
,Fraxinus angustifolia,Scan,14250.0,892.5483330488205,55.9047387208648,30.872394231426423,49.386918187410295,19.91504340099788,7.9880676168855675,7.996276969027116,7.584033131289255,0.1225064301192863,0.9630167177144873,0.7259221251778429,0.9357583394356058,0.013660872364122388,0.025169000482352145,0.01166908095904416,0.03444390793428207,0.04094237888216356,0.04307500402295439,0.025752454530304354,0.026919362626208768,0.7384918718666809,0.03987606631176815,0.020662320939548885
,Salix caprea,Scan,57448.0,1202.3717037439346,25.16532714696642,93.72204109092792,93.48952026082907,54.301678483327294,21.90197867177521,21.692300046519232,21.369867221870233,2.1724000707463746,0.6786702445112024,0.379962130843108,0.8490594707472802,0.07172063575730704,0.07420475279656395,0.04143858954866629,0.04313130646922189,0.0464617819687566,0.040603222756703784,0.04108685616257681,0.0735232693610156,0.4374244322755235,0.1304051528926729,0.030249071203694862
,Acer saccharinum,Scan,27871.0,1708.5524997711182,104.7379586082092,180.81762854144804,157.07471143756558,127.02780692549842,24.294218718483087,23.34927882909336,22.387022246716867,1.1045446003161654,0.9352856019349205,0.6865560599987469,0.9730962117667725,0.021794277898861823,0.025500187501097435,0.019996470562062996,0.03898925727352052,0.058445282685257484,0.037257626893904466,0.022886197692377673,0.025191361700911134,0.7086890344703782,0.04125030331059879,0.01829792866103834
,Populus nigra,Scan,37865.5,871.1584994792938,20.042443152605202,32.79860820426957,54.12510464629552,18.53767266638761,19.909485218426244,18.234150492445956,13.826083076405736,0.404673721340388,0.8564946517299458,0.47612918476805166,0.8995230558665962,0.0654774980585874,0.05799393699664641,0.030212497985879175,0.03459133312779768,0.04337829327880471,0.04244101752936396,0.038560110129335856,0.05553358815436443,0.513597820826361,0.1182139038982146,0.06067395984270355
,Arbutus unedo,photograph,0.0,2.0,4000000.0,75.5,124.5,69.0,9.5,9.5,10.0,0.0,0.0,0.0,1.0,0.499999750000125,0.499999750000125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.499999750000125
,Castanea sativa,Scan,57788.5,1290.6732226610184,28.826451070115198,65.76500222762947,85.37413893553583,30.577487233969634,8.96645759543266,9.291649209390279,8.776720841231624,0.38957597173144876,0.9136197457011704,0.5552187537995866,0.9523323880082273,0.03938040313754939,0.06027068471164444,0.04179167500009121,0.07188256994830898,0.08152765739847627,0.07248260995096915,0.0576927350705859,0.06103740249282133,0.41847234259596783,0.09546191968247371,0.013700913394074041
,Phillyrea angustifolia,pseudoscan,43365.0,1146.4061954021454,30.30663357145429,43.22614245014245,54.3674301994302,35.60784045584045,15.671832728616472,15.013362828647487,16.681129111717716,0.24195906432748543,0.9148360288128091,0.44248175761624264,0.944362357566618,0.03255172413745842,0.045357531759777026,0.0452558983659491,0.07946279491717659,0.09798911070638129,0.09036660616928688,0.06238838475408511,0.04953901996298311,0.41674047186327784,0.08034845734910566,0.023230490017811536
,Pittosporum tobira,Scan,44638.5,1074.2224334478378,25.851089003813822,43.37437386408972,67.07795115031695,27.47216188660845,23.38183134481985,19.599963794341182,22.502240450401253,0.29374138406396466,0.9198984557225298,0.46767010785109825,0.9544530750418535,0.022258749400421086,0.046024244914101446,0.03375111293700773,0.07781658790387212,0.1061023217573303,0.10103417574000365,0.06173549756781405,0.04794192178552234,0.434422299836526,0.06891308814370369,0.014793507293818321
,Ulmus minor,Scan,61568.0,1059.8275423049927,18.243802290313102,27.275679685232365,53.493727222885155,5.321443545005966,10.599666792538404,10.790076907297454,5.555114345441294,0.2908052847455531,0.8800815817042997,0.47315842444462636,0.8846149072479592,0.06325944170706836,0.06086822660036055,0.04589490968754213,0.04992816091902783,0.04821428571379091,0.050112889983065345,0.05065681444939803,0.06538382594349976,0.44458128078361475,0.12110016420236967,0.01737479474530609
,Rhamnus alaternus,Scan,60706.5,1039.7859189510345,17.809538636406938,53.482386419389655,70.22390671507539,38.17804925915023,14.217366451555057,14.282817635840587,14.099832000742003,0.29167235339611486,0.8995112852391332,0.4306073901058282,0.9515073441920506,0.027615867805697292,0.04933506875616168,0.044366476146857944,0.09689321487072726,0.13352951162771173,0.105121385319392,0.06301850489431252,0.05008205534434858,0.3563352385223662,0.07370267670110688,0.013875841774502
,Salix caprea,Scan,67883.0,1240.1706899404526,22.65697361879589,105.31923414206372,113.86008477053493,43.302499269219524,23.802555901917348,22.597174481040224,23.39698954438869,2.4767006366915694,0.6530430863949828,0.3489675761305291,0.8667623441808657,0.07908025689974918,0.07437368240354589,0.04496739716580902,0.04477128989513388,0.0462224836981299,0.04016276903426815,0.041515909201926604,0.07444231994828218,0.4139334215775464,0.1405304701658035,0.01957150561337872
,Ailanthus altissima,pseudoscan,27354.5,1906.9372824430466,132.9364382108368,71.62861199858006,95.3501242456514,43.617358892438766,25.1342413168144,20.127266120430004,32.33232572648093,0.4521706446156738,0.9328989677468384,0.6113041533708956,0.9632602754118849,0.022450565581232904,0.039043836167874914,0.02154390812506773,0.04229628989951507,0.06912183749144978,0.05192412860069764,0.031085398497091715,0.0348271594272972,0.6329188613442577,0.054788014851124146,0.020637250668902554
,Prunus serrulata,photograph,146653.0,3693.433870911598,93.01857963153849,61.932150805962095,68.33695285627572,38.71389357253659,14.635610298342579,14.949136540823778,10.70726760409386,0.10291653966026083,0.9702100565762779,0.6713903137357545,0.9830245938327681,0.02445378984177852,0.03040558080693635,0.015035234036090615,0.026445586659618808,0.040182848835742406,0.03705827657647636,0.028031472277614867,0.034044621912516594,0.7029886392046429,0.061353949846222534,0.0054444019653525424
,Quercus ilex,photograph,102095.0,2631.5432718992233,67.82917862589002,32.51144380679564,38.134383679631476,21.154668008632452,17.289838356552583,17.45987453075374,13.42316288346369,0.021862748304065517,0.9906734343744584,0.689594601309895,0.990001116594278,0.0009975406089677175,0.0081653233119503,0.001831847300104354,0.04713107320842747,0.04339483020029384,0.10824947946478047,0.02673771574073108,0.03198659305409939,0.7195097178566316,0.011995879250386334,0.012199014792576124
